condition,split,drive,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,horizon_frames,horizon_seconds,bootstrap_without_history,feature_mse,copy_mse,prediction_base_mse,residual_mse,feature_cosine,normalized_feature_error,predicted_residual_rms,target_residual_rms,warp_coverage_fraction,warp_collision_fraction
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,106,106,107,0000000106.png,0000000107.png,1,0.1035,True,0.14934448897838593,0.14934448897838593,0.14934448897838593,0.14934448897838593,0.7898304462432861,0.6446974277496338,0.0,0.38645114694924365,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,107,107,108,0000000107.png,0000000108.png,1,0.1035,True,0.1356765180826187,0.1356765180826187,0.1356765180826187,0.1356765180826187,0.8104870319366455,0.6168392300605774,0.0,0.3683429354319405,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,108,108,109,0000000108.png,0000000109.png,1,0.1035,True,0.17109286785125732,0.17109286785125732,0.17109286785125732,0.17109286785125732,0.7628093361854553,0.6850231289863586,0.0,0.4136337363553139,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,109,109,110,0000000109.png,0000000110.png,1,0.1035,True,0.14416265487670898,0.14416265487670898,0.14416265487670898,0.14416265487670898,0.8015961647033691,0.631071150302887,0.0,0.3796875753520373,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,110,110,111,0000000110.png,0000000111.png,1,0.1035,True,0.13693398237228394,0.13693398237228394,0.13693398237228394,0.13693398237228394,0.810218334197998,0.6171488165855408,0.0,0.3700459192752758,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,111,111,112,0000000111.png,0000000112.png,1,0.1035,True,0.10609229654073715,0.10609229654073715,0.10609229654073715,0.10609229654073715,0.8501372337341309,0.5522579550743103,0.0,0.3257181243663563,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,112,112,113,0000000112.png,0000000113.png,1,0.1035,True,0.11794868856668472,0.11794868856668472,0.11794868856668472,0.11794868856668472,0.834301233291626,0.5699127316474915,0.0,0.3434365859466413,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,113,113,114,0000000113.png,0000000114.png,1,0.1035,True,0.12495029717683792,0.12495029717683792,0.12495029717683792,0.12495029717683792,0.8402128219604492,0.5513496994972229,0.0,0.3534830931980169,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,114,114,115,0000000114.png,0000000115.png,1,0.1035,True,0.12838411331176758,0.12838411331176758,0.12838411331176758,0.12838411331176758,0.8436087369918823,0.5596691966056824,0.0,0.35830728894590963,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,115,115,116,0000000115.png,0000000116.png,1,0.1035,True,0.1367676705121994,0.1367676705121994,0.1367676705121994,0.1367676705121994,0.841332197189331,0.5527228116989136,0.0,0.3698211331335723,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,116,116,117,0000000116.png,0000000117.png,1,0.1035,True,0.15616047382354736,0.15616047382354736,0.15616047382354736,0.15616047382354736,0.8221598863601685,0.6029483675956726,0.0,0.39517144864418957,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,117,117,118,0000000117.png,0000000118.png,1,0.1035,True,0.143997922539711,0.143997922539711,0.143997922539711,0.143997922539711,0.8379121422767639,0.5615184903144836,0.0,0.3794705819160571,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,118,118,119,0000000118.png,0000000119.png,1,0.1035,True,0.12012386322021484,0.12012386322021484,0.12012386322021484,0.12012386322021484,0.8737635612487793,0.4947914183139801,0.0,0.34658889656221653,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,119,119,120,0000000119.png,0000000120.png,1,0.1035,True,0.15460205078125,0.15460205078125,0.15460205078125,0.15460205078125,0.8297730684280396,0.630803644657135,0.0,0.3931946728800506,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,120,120,121,0000000120.png,0000000121.png,1,0.1035,True,0.11817687004804611,0.11817687004804611,0.11817687004804611,0.11817687004804611,0.8557159900665283,0.526985228061676,0.0,0.34376862865602803,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,121,121,122,0000000121.png,0000000122.png,1,0.1035,True,0.14474458992481232,0.14474458992481232,0.14474458992481232,0.14474458992481232,0.8234554529190063,0.6084982752799988,0.0,0.38045313761988125,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,122,122,123,0000000122.png,0000000123.png,1,0.1035,True,0.14853528141975403,0.14853528141975403,0.14853528141975403,0.14853528141975403,0.7987507581710815,0.6608200669288635,0.0,0.38540275222130166,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,123,123,124,0000000123.png,0000000124.png,1,0.1035,True,0.10622652620077133,0.10622652620077133,0.10622652620077133,0.10622652620077133,0.8475613594055176,0.5464552044868469,0.0,0.3259241111068209,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,124,124,125,0000000124.png,0000000125.png,1,0.1035,True,0.1109183132648468,0.1109183132648468,0.1109183132648468,0.1109183132648468,0.8521741032600403,0.5332662463188171,0.0,0.3330440110028205,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,125,125,126,0000000125.png,0000000126.png,1,0.1035,True,0.10107174515724182,0.10107174515724182,0.10107174515724182,0.10107174515724182,0.8680912256240845,0.5189939141273499,0.0,0.3179178276807418,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,126,126,127,0000000126.png,0000000127.png,1,0.1035,True,0.10096952319145203,0.10096952319145203,0.10096952319145203,0.10096952319145203,0.867851734161377,0.5100541710853577,0.0,0.3177570191065054,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,127,127,128,0000000127.png,0000000128.png,1,0.1035,True,0.11609821021556854,0.11609821021556854,0.11609821021556854,0.11609821021556854,0.8632968664169312,0.509224534034729,0.0,0.3407318743756864,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,128,128,129,0000000128.png,0000000129.png,1,0.1035,True,0.12568634748458862,0.12568634748458862,0.12568634748458862,0.12568634748458862,0.8517794609069824,0.5691908597946167,0.0,0.35452270376463707,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,129,129,130,0000000129.png,0000000130.png,1,0.1035,True,0.10136324167251587,0.10136324167251587,0.10136324167251587,0.10136324167251587,0.8723663687705994,0.5002944469451904,0.0,0.31837594392873947,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,130,130,131,0000000130.png,0000000131.png,1,0.1035,True,0.09736695140600204,0.09736695140600204,0.09736695140600204,0.09736695140600204,0.8791247606277466,0.4930979609489441,0.0,0.3120367789315901,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,131,131,132,0000000131.png,0000000132.png,1,0.1035,True,0.08139404654502869,0.08139404654502869,0.08139404654502869,0.08139404654502869,0.8983206748962402,0.45106589794158936,0.0,0.28529641873852657,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,132,132,133,0000000132.png,0000000133.png,1,0.1035,True,0.08616886287927628,0.08616886287927628,0.08616886287927628,0.08616886287927628,0.8938701748847961,0.45775899291038513,0.0,0.2935453336016028,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,133,133,134,0000000133.png,0000000134.png,1,0.1035,True,0.09015218168497086,0.09015218168497086,0.09015218168497086,0.09015218168497086,0.891558051109314,0.4634348750114441,0.0,0.3002535290133504,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,134,134,135,0000000134.png,0000000135.png,1,0.1035,True,0.14363300800323486,0.14363300800323486,0.14363300800323486,0.14363300800323486,0.8358850479125977,0.5635014176368713,0.0,0.37898945632198644,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,135,135,136,0000000135.png,0000000136.png,1,0.1035,True,0.15433070063591003,0.15433070063591003,0.15433070063591003,0.15433070063591003,0.8248111605644226,0.6012884378433228,0.0,0.3928494630719381,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,136,136,137,0000000136.png,0000000137.png,1,0.1035,True,0.15816068649291992,0.15816068649291992,0.15816068649291992,0.15816068649291992,0.8106398582458496,0.6230692863464355,0.0,0.3976942122949741,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,137,137,138,0000000137.png,0000000138.png,1,0.1035,True,0.09421121329069138,0.09421121329069138,0.09421121329069138,0.09421121329069138,0.8799489140510559,0.5038061738014221,0.0,0.3069384519585179,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,138,138,139,0000000138.png,0000000139.png,1,0.1035,True,0.09175189584493637,0.09175189584493637,0.09175189584493637,0.09175189584493637,0.8754889965057373,0.5009776949882507,0.0,0.3029057540637622,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,139,139,140,0000000139.png,0000000140.png,1,0.1035,True,0.12977515161037445,0.12977515161037445,0.12977515161037445,0.12977515161037445,0.8437072038650513,0.5405524373054504,0.0,0.36024318398878064,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,140,140,141,0000000140.png,0000000141.png,1,0.1035,True,0.13770867884159088,0.13770867884159088,0.13770867884159088,0.13770867884159088,0.8433679342269897,0.562788188457489,0.0,0.37109120016727815,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,141,141,142,0000000141.png,0000000142.png,1,0.1035,True,0.13123928010463715,0.13123928010463715,0.13123928010463715,0.13123928010463715,0.8522912263870239,0.5384401082992554,0.0,0.36226962349145025,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,142,142,143,0000000142.png,0000000143.png,1,0.1035,True,0.1450844556093216,0.1450844556093216,0.1450844556093216,0.1450844556093216,0.8383801579475403,0.5710988640785217,0.0,0.3808995347979853,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,143,143,144,0000000143.png,0000000144.png,1,0.1035,True,0.15724730491638184,0.15724730491638184,0.15724730491638184,0.15724730491638184,0.8161076307296753,0.6220174431800842,0.0,0.39654420297916576,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,144,144,145,0000000144.png,0000000145.png,1,0.1035,True,0.1278984099626541,0.1278984099626541,0.1278984099626541,0.1278984099626541,0.8419613838195801,0.5634779930114746,0.0,0.3576288718247649,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,145,145,146,0000000145.png,0000000146.png,1,0.1035,True,0.1275864541530609,0.1275864541530609,0.1275864541530609,0.1275864541530609,0.8378138542175293,0.5775559544563293,0.0,0.35719246094096235,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,146,146,147,0000000146.png,0000000147.png,1,0.1035,True,0.11508745700120926,0.11508745700120926,0.11508745700120926,0.11508745700120926,0.8530514240264893,0.5366576910018921,0.0,0.3392454229628003,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,147,147,148,0000000147.png,0000000148.png,1,0.1035,True,0.12306863069534302,0.12306863069534302,0.12306863069534302,0.12306863069534302,0.8591609001159668,0.5167445540428162,0.0,0.35081138906161957,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,148,148,149,0000000148.png,0000000149.png,1,0.1035,True,0.1096368283033371,0.1096368283033371,0.1096368283033371,0.1096368283033371,0.8786746263504028,0.4984847605228424,0.0,0.33111452445239714,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,149,149,150,0000000149.png,0000000150.png,1,0.1035,True,0.11339399218559265,0.11339399218559265,0.11339399218559265,0.11339399218559265,0.8747614622116089,0.49517279863357544,0.0,0.33674024438072836,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,150,150,151,0000000150.png,0000000151.png,1,0.1035,True,0.15606406331062317,0.15606406331062317,0.15606406331062317,0.15606406331062317,0.8352969288825989,0.5679264664649963,0.0,0.39504944413405163,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,151,151,152,0000000151.png,0000000152.png,1,0.1035,True,0.15007953345775604,0.15007953345775604,0.15007953345775604,0.15007953345775604,0.8394355773925781,0.5794178247451782,0.0,0.38740099826633906,,
copy_current,train,2011_09_26/2011_09_26_drive_0005_sync,152,152,153,0000000152.png,0000000153.png,1,0.1035,True,0.11518770456314087,0.11518770456314087,0.11518770456314087,0.11518770456314087,0.8745422959327698,0.4954598844051361,0.0,0.3393931415970878,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,0,0,1,0000000000.png,0000000001.png,1,0.1035,True,0.06383103877305984,0.06383103877305984,0.06383103877305984,0.06383103877305984,0.8294638395309448,0.5705265402793884,0.0,0.25264805317488565,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,1,1,2,0000000001.png,0000000002.png,1,0.1035,True,0.06508775800466537,0.06508775800466537,0.06508775800466537,0.06508775800466537,0.8393430113792419,0.5592558979988098,0.0,0.25512302523422964,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,2,2,3,0000000002.png,0000000003.png,1,0.1035,True,0.09126594662666321,0.09126594662666321,0.09126594662666321,0.09126594662666321,0.7975196838378906,0.6185410022735596,0.0,0.30210254323104135,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,3,3,4,0000000003.png,0000000004.png,1,0.1035,True,0.11523982137441635,0.11523982137441635,0.11523982137441635,0.11523982137441635,0.7559962272644043,0.7022735476493835,0.0,0.3394699123256969,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,4,4,5,0000000004.png,0000000005.png,1,0.1035,True,0.11184829473495483,0.11184829473495483,0.11184829473495483,0.11184829473495483,0.7539639472961426,0.71247398853302,0.0,0.33443728071935225,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,5,5,6,0000000005.png,0000000006.png,1,0.1035,True,0.08434171974658966,0.08434171974658966,0.08434171974658966,0.08434171974658966,0.8007883429527283,0.6472717523574829,0.0,0.29041645915235187,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,6,6,7,0000000006.png,0000000007.png,1,0.1035,True,0.07586677372455597,0.07586677372455597,0.07586677372455597,0.07586677372455597,0.8123278021812439,0.6114446520805359,0.0,0.27543923780855184,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,7,7,8,0000000007.png,0000000008.png,1,0.1035,True,0.08473705500364304,0.08473705500364304,0.08473705500364304,0.08473705500364304,0.8004722595214844,0.6201590299606323,0.0,0.2910962985055685,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,8,8,9,0000000008.png,0000000009.png,1,0.1035,True,0.07705152034759521,0.07705152034759521,0.07705152034759521,0.07705152034759521,0.8168984651565552,0.6241809725761414,0.0,0.2775815562093332,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,9,9,10,0000000009.png,0000000010.png,1,0.1035,True,0.06762634962797165,0.06762634962797165,0.06762634962797165,0.06762634962797165,0.8225985765457153,0.6097424030303955,0.0,0.2600506674245841,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,10,10,11,0000000010.png,0000000011.png,1,0.1035,True,0.042667195200920105,0.042667195200920105,0.042667195200920105,0.042667195200920105,0.8826144933700562,0.4847416579723358,0.0,0.20656039117149277,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,11,11,12,0000000011.png,0000000012.png,1,0.1035,True,0.04733975604176521,0.04733975604176521,0.04733975604176521,0.04733975604176521,0.8605104088783264,0.5705379247665405,0.0,0.2175770117493234,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,12,12,13,0000000012.png,0000000013.png,1,0.1035,True,0.04704558104276657,0.04704558104276657,0.04704558104276657,0.04704558104276657,0.8406858444213867,0.5605823397636414,0.0,0.2168999332474922,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,13,13,14,0000000013.png,0000000014.png,1,0.1035,True,0.05713709071278572,0.05713709071278572,0.05713709071278572,0.05713709071278572,0.8139694929122925,0.6031752824783325,0.0,0.23903366020873654,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,14,14,15,0000000014.png,0000000015.png,1,0.1035,True,0.06575465202331543,0.06575465202331543,0.06575465202331543,0.06575465202331543,0.7928848266601562,0.6403370499610901,0.0,0.2564266991233858,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,15,15,16,0000000015.png,0000000016.png,1,0.1035,True,0.0678025633096695,0.0678025633096695,0.0678025633096695,0.0678025633096695,0.7807486057281494,0.6768558621406555,0.0,0.2603892534450481,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,16,16,17,0000000016.png,0000000017.png,1,0.1035,True,0.05616186931729317,0.05616186931729317,0.05616186931729317,0.05616186931729317,0.8129750490188599,0.6075189113616943,0.0,0.23698495588811785,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,17,17,18,0000000017.png,0000000018.png,1,0.1035,True,0.05043289437890053,0.05043289437890053,0.05043289437890053,0.05043289437890053,0.8364722728729248,0.56838458776474,0.0,0.22457269286113243,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,18,18,19,0000000018.png,0000000019.png,1,0.1035,True,0.06851363182067871,0.06851363182067871,0.06851363182067871,0.06851363182067871,0.7871233224868774,0.6438876986503601,0.0,0.2617510875253028,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,19,19,20,0000000019.png,0000000020.png,1,0.1035,True,0.06905017793178558,0.06905017793178558,0.06905017793178558,0.06905017793178558,0.7952890396118164,0.6339681148529053,0.0,0.26277400543391954,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,20,20,21,0000000020.png,0000000021.png,1,0.1035,True,0.04869149625301361,0.04869149625301361,0.04869149625301361,0.04869149625301361,0.863083004951477,0.5161651372909546,0.0,0.22066149698806453,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,21,21,22,0000000021.png,0000000022.png,1,0.1035,True,0.04675665497779846,0.04675665497779846,0.04675665497779846,0.04675665497779846,0.871417760848999,0.5084801316261292,0.0,0.21623287210273665,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,22,22,23,0000000022.png,0000000023.png,1,0.1035,True,0.05749141424894333,0.05749141424894333,0.05749141424894333,0.05749141424894333,0.846611738204956,0.5459336638450623,0.0,0.23977367296878807,,
copy_current,val,2011_09_26/2011_09_26_drive_0011_sync,23,23,24,0000000023.png,0000000024.png,1,0.1035,True,0.06194210797548294,0.06194210797548294,0.06194210797548294,0.06194210797548294,0.8490601181983948,0.5376149415969849,0.0,0.24888171482751187,,
