method,causal,split,drive,camera,sample_index,previous_raw_frame_index,origin_raw_frame_index,target_raw_frame_index,previous_frame_name,origin_frame_name,target_frame_name,stage,stage_channels,stage_height,stage_width,stage_stride_input_pixels,horizon_frames,horizon_seconds,radius_cells,radius_input_pixels,patch_size,copy_mse,result_mse,copy_minus_result_mse,copy_minus_result_over_copy,matching_patch_mse,nonzero_motion_fraction,mean_motion_magnitude_cells,coverage_fraction,collision_fraction
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,114,114,115,116,0000000114.png,0000000115.png,0000000116.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.13678041100502014,0.13532143831253052,0.001458972692489624,0.010666532441973686,0.1096491888165474,0.25,0.25,0.9081632494926453,0.09183673560619354
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,115,115,116,117,0000000115.png,0000000116.png,0000000117.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.15614521503448486,0.15254497528076172,0.0036002397537231445,0.02305699698626995,0.10535828769207001,0.4693877398967743,0.4897959232330322,0.918367326259613,0.08163265138864517
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,112,112,113,114,0000000112.png,0000000113.png,0000000114.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.9948443174362183,0.7856287360191345,1.2092156410217285,0.6061704158782959,0.7298386096954346,0.8877550959587097,0.9088883996009827,0.9030612111091614,0.0803571417927742
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,113,113,114,115,0000000113.png,0000000114.png,0000000115.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.9498963356018066,0.7338401675224304,1.2160561084747314,0.6236516833305359,0.7284929752349854,0.8762754797935486,0.8974089026451111,0.9030612111091614,0.07525510340929031
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,114,114,115,116,0000000114.png,0000000115.png,0000000116.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.9844931364059448,0.7667178511619568,1.2177753448486328,0.6136455535888672,0.6789007186889648,0.8431122303009033,0.8621322512626648,0.901785671710968,0.07780612260103226
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,115,115,116,117,0000000115.png,0000000116.png,0000000117.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.083458423614502,0.9037473797798157,1.179711103439331,0.5662273168563843,0.7165086269378662,0.8737244606018066,0.8906311988830566,0.8992346525192261,0.07525510340929031
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,112,112,113,114,0000000112.png,0000000113.png,0000000114.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.9948443174362183,0.7655110359191895,1.2293332815170288,0.6162552237510681,0.6918714642524719,0.875,0.8829249739646912,0.9464285373687744,0.048469386994838715
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,113,113,114,115,0000000113.png,0000000114.png,0000000115.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.9498963356018066,0.7242488265037537,1.2256474494934082,0.628570556640625,0.671735942363739,0.8494898080825806,0.8621698021888733,0.9311224222183228,0.058673467487096786
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,114,114,115,116,0000000114.png,0000000115.png,0000000116.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.9844931364059448,0.7631482481956482,1.2213449478149414,0.6154443025588989,0.633460283279419,0.8252550959587097,0.8400484919548035,0.9375,0.05612244829535484
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,115,115,116,117,0000000115.png,0000000116.png,0000000117.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.083458423614502,0.88450688123703,1.1989514827728271,0.5754621624946594,0.6757963299751282,0.8431122303009033,0.8510372042655945,0.9387754797935486,0.048469386994838715
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,112,112,113,114,0000000112.png,0000000113.png,0000000114.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.9948443174362183,0.8404600620269775,1.1543842554092407,0.5786838531494141,0.6962100863456726,0.9005101919174194,1.0677903890609741,0.8647959232330322,0.09311224520206451
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,113,113,114,115,0000000113.png,0000000114.png,0000000115.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.9498963356018066,0.7376107573509216,1.2122855186462402,0.6217179298400879,0.7108812928199768,0.8890305757522583,0.9989074468612671,0.8903061151504517,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,114,114,115,116,0000000114.png,0000000115.png,0000000116.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.9844931364059448,0.7738021612167358,1.210690975189209,0.6100756525993347,0.6518632173538208,0.858418345451355,0.9868938326835632,0.8839285373687744,0.06632652878761292
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,115,115,116,117,0000000115.png,0000000116.png,0000000117.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.083458423614502,0.914725124835968,1.1687333583831787,0.5609583258628845,0.6959874033927917,0.8839285373687744,0.9983679056167603,0.8813775181770325,0.06887754797935486
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,112,112,113,114,0000000112.png,0000000113.png,0000000114.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.9948443174362183,0.8079002499580383,1.1869440078735352,0.5950058102607727,0.6713913679122925,0.8864795565605164,0.9896788597106934,0.9221938848495483,0.0535714291036129
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,113,113,114,115,0000000113.png,0000000114.png,0000000115.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.9498963356018066,0.7324585318565369,1.217437744140625,0.6243602633476257,0.6650704741477966,0.8545918464660645,0.9410102963447571,0.9145408272743225,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,114,114,115,116,0000000114.png,0000000115.png,0000000116.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.9844931364059448,0.7693560719490051,1.215137004852295,0.6123160719871521,0.6220358610153198,0.8341836333274841,0.9224826097488403,0.918367326259613,0.049744896590709686
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,115,115,116,117,0000000115.png,0000000116.png,0000000117.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.083458423614502,0.8918607831001282,1.1915977001190186,0.5719325542449951,0.6669888496398926,0.8507652878761292,0.9273433685302734,0.9272959232330322,0.04719387739896774
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.14398787915706635,0.13566036522388458,0.008327513933181763,0.05783482640981674,0.1214081272482872,0.4642857015132904,0.472739040851593,0.7653061151504517,0.20408162474632263
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.12011093646287918,0.11446299403905869,0.005647942423820496,0.04702271521091461,0.12184300273656845,0.48469385504722595,0.48892053961753845,0.7704081535339355,0.18367347121238708
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.15460383892059326,0.13555563986301422,0.01904819905757904,0.12320651113986969,0.10619217902421951,0.34183672070503235,0.34183672070503235,0.8316326141357422,0.14795918762683868
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.11817363649606705,0.13175906240940094,-0.013585425913333893,-0.11496156454086304,0.10281457751989365,0.5867346525192261,0.5930746793746948,0.8214285373687744,0.11224489659070969
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.14398787915706635,0.13989762961864471,0.004090249538421631,0.0284069012850523,0.12407008558511734,0.4234693646430969,0.4276960492134094,0.8979591727256775,0.08673468977212906
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.12011093646287918,0.11513379961252213,0.004977136850357056,0.04143783077597618,0.11758270859718323,0.3316326439380646,0.3316326439380646,0.9030612111091614,0.09693877398967743
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.15460383892059326,0.13720937073230743,0.017394468188285828,0.11250993609428406,0.09904398024082184,0.23469386994838715,0.23469386994838715,0.9285714030265808,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.11817363649606705,0.12687371671199799,-0.008700080215930939,-0.07362116128206253,0.10181202739477158,0.5510203838348389,0.5510203838348389,0.9081632494926453,0.08673468977212906
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.14398787915706635,0.13683894276618958,0.00714893639087677,0.049649570137262344,0.11627738177776337,0.4693877398967743,0.524055004119873,0.7551020383834839,0.20918366312980652
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.12011093646287918,0.1146635189652443,0.005447417497634888,0.04535321891307831,0.1214643195271492,0.4897959232330322,0.5258392691612244,0.7602040767669678,0.18367347121238708
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.15460383892059326,0.1355743557214737,0.019029483199119568,0.12308545410633087,0.10614879429340363,0.34183672070503235,0.3520407974720001,0.8316326141357422,0.14795918762683868
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.11817363649606705,0.1269308179616928,-0.008757181465625763,-0.07410436123609543,0.10173279792070389,0.5867346525192261,0.6260958313941956,0.8061224222183228,0.1071428582072258
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.14398787915706635,0.14559870958328247,-0.0016108304262161255,-0.011187263764441013,0.12220807373523712,0.4234693646430969,0.45018401741981506,0.8928571343421936,0.09183673560619354
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.12011093646287918,0.11516721546649933,0.004943720996379852,0.04115962237119675,0.11757498234510422,0.3316326439380646,0.33673468232154846,0.9030612111091614,0.09693877398967743
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.15460383892059326,0.13720937073230743,0.017394468188285828,0.11250993609428406,0.09904398024082184,0.23469386994838715,0.23469386994838715,0.9285714030265808,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.11817363649606705,0.12687371671199799,-0.008700080215930939,-0.07362116128206253,0.10181202739477158,0.5510203838348389,0.5510203838348389,0.9081632494926453,0.08673468977212906
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.1541547775268555,0.9171392917633057,1.2370154857635498,0.574246346950531,0.7996625304222107,0.8826530575752258,0.8900497555732727,0.9132652878761292,0.06887754797935486
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.1881847381591797,0.9311811327934265,1.2570035457611084,0.5744503736495972,0.8291425704956055,0.9107142686843872,0.9276210069656372,0.9030612111091614,0.07397959381341934
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.1436190605163574,0.8701264262199402,1.2734925746917725,0.5940852761268616,0.8204081654548645,0.901785671710968,0.9139373898506165,0.918367326259613,0.057397957891225815
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.038735866546631,0.9177393913269043,1.1209964752197266,0.5498487949371338,0.7733303904533386,0.8839285373687744,0.9061185717582703,0.9119897484779358,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.1541547775268555,0.8786242604255676,1.2755305767059326,0.5921257734298706,0.7591747045516968,0.8647959232330322,0.8647959232330322,0.9489795565605164,0.04719387739896774
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.1881847381591797,0.8688810467720032,1.3193037509918213,0.6029215455055237,0.788107693195343,0.8788264989852905,0.8819965124130249,0.9540815949440002,0.04209183529019356
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.1436190605163574,0.83267742395401,1.3109416961669922,0.6115553379058838,0.7800881862640381,0.858418345451355,0.8621167540550232,0.9477040767669678,0.049744896590709686
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.038735866546631,0.8778460621833801,1.1608898639678955,0.5694165229797363,0.7611222267150879,0.8545918464660645,0.858818531036377,0.9502550959587097,0.04719387739896774
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.1541547775268555,0.935737133026123,1.2184176445007324,0.5656128525733948,0.7774937748908997,0.9005101919174194,0.9989309310913086,0.8928571343421936,0.06505101919174194
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.1881847381591797,0.9490553736686707,1.2391293048858643,0.5662818551063538,0.7915787100791931,0.9196428656578064,1.042953610420227,0.8698979616165161,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.1436190605163574,0.8846898078918457,1.2589292526245117,0.5872914791107178,0.8110669255256653,0.9094387292861938,1.0041040182113647,0.8979591727256775,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.038735866546631,0.9281458854675293,1.1105899810791016,0.5447444319725037,0.7492848634719849,0.8890305757522583,0.9888342618942261,0.9005101919174194,0.05994897708296776
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,116,116,117,118,0000000116.png,0000000117.png,0000000118.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.1541547775268555,0.8786609768867493,1.275493860244751,0.5921087265014648,0.7582358121871948,0.8673469424247742,0.9081632494926453,0.9387754797935486,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,117,117,118,119,0000000117.png,0000000118.png,0000000119.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.1881847381591797,0.906119167804718,1.2820656299591064,0.5859037637710571,0.774053156375885,0.8928571343421936,0.96025151014328,0.9336734414100647,0.040816325694322586
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,118,118,119,120,0000000118.png,0000000119.png,0000000120.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.1436190605163574,0.8324872851371765,1.3111317157745361,0.6116439700126648,0.7788154482841492,0.8609693646430969,0.9068334102630615,0.9362244606018066,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,119,119,120,121,0000000119.png,0000000120.png,0000000121.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.038735866546631,0.8810102343559265,1.1577255725860596,0.5678644180297852,0.7519458532333374,0.8609693646430969,0.92259681224823,0.9400510191917419,0.04591836780309677
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.1447530835866928,0.1348465234041214,0.009906560182571411,0.06843764334917068,0.1061592847108841,0.34693875908851624,0.34693875908851624,0.8520408272743225,0.1428571343421936
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.1485414057970047,0.12960803508758545,0.01893337070941925,0.12746191024780273,0.11440970003604889,0.4744897782802582,0.4829431176185608,0.7908163070678711,0.18367347121238708
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.10621512681245804,0.09764041751623154,0.008574709296226501,0.080729641020298,0.10728193819522858,0.5,0.5211333632469177,0.8265305757522583,0.10204081237316132
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage5,512,14,14,16,1,0.1035,1,16,1,0.11090435832738876,0.09941466897726059,0.011489689350128174,0.10359998047351837,0.08188813179731369,0.4744897782802582,0.48082980513572693,0.8367346525192261,0.1428571343421936
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.1447530835866928,0.1397327035665512,0.0050203800201416016,0.034682370722293854,0.09614652395248413,0.2806122303009033,0.2806122303009033,0.9285714030265808,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.1485414057970047,0.12578098475933075,0.02276042103767395,0.1532261073589325,0.11048489063978195,0.45408162474632263,0.45408162474632263,0.8673469424247742,0.12244898080825806
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.10621512681245804,0.0953439399600029,0.01087118685245514,0.1023506447672844,0.11061759293079376,0.4642857015132904,0.4685123860836029,0.9081632494926453,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage5,512,14,14,16,1,0.1035,1,16,3,0.11090435832738876,0.09802056103944778,0.012883797287940979,0.11617033928632736,0.08071207255125046,0.44897958636283875,0.44897958636283875,0.9132652878761292,0.08673468977212906
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.1447530835866928,0.13487608730793,0.009876996278762817,0.06823340803384781,0.10612869262695312,0.34693875908851624,0.3520407974720001,0.8520408272743225,0.13775509595870972
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.1485414057970047,0.13232576847076416,0.01621563732624054,0.10916577279567719,0.11112354695796967,0.4948979616165161,0.561269223690033,0.7857142686843872,0.16326530277729034
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.10621512681245804,0.10166140645742416,0.0045537203550338745,0.04287261515855789,0.10163383185863495,0.5051020383834839,0.6262075901031494,0.8061224222183228,0.09693877398967743
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage5,512,14,14,16,1,0.1035,2,32,1,0.11090435832738876,0.09997262805700302,0.010931730270385742,0.09856899082660675,0.08181916177272797,0.4744897782802582,0.4910338819026947,0.8316326141357422,0.1428571343421936
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.1447530835866928,0.1397327035665512,0.0050203800201416016,0.034682370722293854,0.09614652395248413,0.2806122303009033,0.2806122303009033,0.9285714030265808,0.0714285671710968
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.1485414057970047,0.12573136389255524,0.022810041904449463,0.15356016159057617,0.11041196435689926,0.45408162474632263,0.4591836631298065,0.8673469424247742,0.11734693497419357
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.10621512681245804,0.09600359201431274,0.010211534798145294,0.09614011645317078,0.10775797814130783,0.47959181666374207,0.5588603615760803,0.8928571343421936,0.04591836780309677
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage5,512,14,14,16,1,0.1035,2,32,3,0.11090435832738876,0.09802056103944778,0.012883797287940979,0.11617033928632736,0.08071207255125046,0.44897958636283875,0.44897958636283875,0.9132652878761292,0.08673468977212906
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.150165557861328,0.9523385167121887,1.1978271007537842,0.5570859909057617,0.8526067733764648,0.855867326259613,0.8711889982223511,0.9196428656578064,0.057397957891225815
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.1781604290008545,0.9685501456260681,1.2096102237701416,0.5553357005119324,0.8943073153495789,0.8839285373687744,0.9124585390090942,0.9145408272743225,0.057397957891225815
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.1071341037750244,0.9309144020080566,1.1762197017669678,0.5582082867622375,0.9066770076751709,0.8915815949440002,0.9264516234397888,0.9094387292861938,0.05994897708296776
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage4,512,28,28,8,1,0.1035,1,8,1,2.1507372856140137,0.9710244536399841,1.1797127723693848,0.5485154986381531,0.8362683653831482,0.8788264989852905,0.9094698429107666,0.8992346525192261,0.06760203838348389
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.150165557861328,0.9388642311096191,1.211301326751709,0.5633525848388672,0.7933294773101807,0.8290815949440002,0.8333082795143127,0.9489795565605164,0.04591836780309677
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.1781604290008545,0.9691229462623596,1.2090375423431396,0.5550727844238281,0.8410171270370483,0.8341836333274841,0.8532036542892456,0.9400510191917419,0.058673467487096786
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.1071341037750244,0.8979536294937134,1.209180474281311,0.5738507509231567,0.8848838806152344,0.8622449040412903,0.8865482211112976,0.9400510191917419,0.05102040618658066
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.1507372856140137,0.9405498504638672,1.2101874351501465,0.5626848936080933,0.8202546238899231,0.8571428656578064,0.8777478933334351,0.9400510191917419,0.0535714291036129
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.150165557861328,0.9801162481307983,1.1700493097305298,0.5441671013832092,0.8399444818496704,0.8673469424247742,0.9593414068222046,0.9030612111091614,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,121,121,122,123,0000000121.png,0000000122.png,0000000123.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.1781604290008545,1.0106755495071411,1.1674848794937134,0.5359958410263062,0.8685893416404724,0.8941326141357422,1.0124516487121582,0.901785671710968,0.05484693869948387
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,122,122,123,124,0000000122.png,0000000123.png,0000000124.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.1071341037750244,0.9636030197143555,1.143531084060669,0.5426949858665466,0.8695787787437439,0.8966836333274841,1.0577760934829712,0.875,0.0625
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,123,123,124,125,0000000123.png,0000000124.png,0000000125.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.1507372856140137,1.0063836574554443,1.1443536281585693,0.532075047492981,0.8220798373222351,0.8839285373687744,0.9921799898147583,0.8864795565605164,0.07015305757522583
causal_historical_warp,True,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,120,120,121,122,0000000120.png,0000000121.png,0000000122.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.150165557861328,0.9477569460868835,1.2024085521697998,0.5592167377471924,0.7888585925102234,0.8380101919174194,0.8909362554550171,0.9387754797935486,0.04209183529019356
