condition,corruption,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,layer,instantaneous_prediction_error_rms,dynamic_error_rms,next_frame_prediction_mse,representation_normalized_l2
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,77,disturbance,37,77,0000000077.png,1,0.2602875760389267,0.11020323545944724,0.058863718062639236,0.3675587498758661
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,77,disturbance,37,77,0000000077.png,2,0.33872952191310596,0.1530210146846217,0.11266344040632248,0.7595689817966806
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,77,disturbance,37,77,0000000077.png,3,0.9602837699119298,0.44908750657934626,0.9397174119949341,0.8461179555426862
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,77,disturbance,37,77,0000000077.png,4,1.5898211964898346,0.873659323112033,2.5349183082580566,0.9559732764451497
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,77,disturbance,37,77,0000000077.png,5,1.0389055556903255,0.8257837332674632,1.106321930885315,0.2876565191819364
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,78,disturbance,38,78,0000000078.png,1,0.2426184605884365,0.10729132676378397,0.04529132321476936,0.36801699505367896
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,78,disturbance,38,78,0000000078.png,2,0.33565375427038907,0.15116960906865348,0.09268166124820709,0.7569597136776526
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,78,disturbance,38,78,0000000078.png,3,0.9693902312736343,0.4432294845230636,0.8082582950592041,0.8448366109336729
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,78,disturbance,38,78,0000000078.png,4,1.5921427267339787,0.8688719856104143,2.3279755115509033,0.9566236958114909
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,78,disturbance,38,78,0000000078.png,5,1.0518184204356573,0.8305926582588303,1.0869961977005005,0.287606106655706
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,79,disturbance,39,79,0000000079.png,1,0.21281758164969516,0.10758301072224581,0.04154938459396362,0.3708434511940412
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,79,disturbance,39,79,0000000079.png,2,0.3044366273272578,0.15323793260688956,0.08668066561222076,0.7573537881838079
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,79,disturbance,39,79,0000000079.png,3,0.8990318997735984,0.4554413814524592,0.7498639225959778,0.8473622033753794
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,79,disturbance,39,79,0000000079.png,4,1.5257704123891864,0.8795017657436922,2.276498317718506,0.9586391255886682
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,79,disturbance,39,79,0000000079.png,5,1.0425911012169775,0.8342791430568166,1.070695161819458,0.28748564521098807
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,80,disturbance,40,80,0000000080.png,1,0.20383665878039123,0.10590049658339838,0.05467822030186653,0.37429279376262786
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,80,disturbance,40,80,0000000080.png,2,0.29441581433985525,0.15099430943051925,0.09971879422664642,0.7584448528883629
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,80,disturbance,40,80,0000000080.png,3,0.8659467994240666,0.45644532901413615,0.8297412395477295,0.8499310514289613
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,80,disturbance,40,80,0000000080.png,4,1.5088069147366026,0.8870964126919353,2.3786487579345703,0.9597464872260345
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,80,disturbance,40,80,0000000080.png,5,1.0347439909132865,0.8371492096949941,1.0798804759979248,0.2873170144680235
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,81,disturbance,41,81,0000000081.png,1,0.23383374840788482,0.10123236994180998,0.07177220284938812,0.3762790430267712
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,81,disturbance,41,81,0000000081.png,2,0.3157828147580159,0.14763029005544107,0.1158907562494278,0.7578677042484135
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,81,disturbance,41,81,0000000081.png,3,0.9109013525617936,0.45149045816685207,0.9091908931732178,0.8500783561725362
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,81,disturbance,41,81,0000000081.png,4,1.5422868733767114,0.889124745110851,2.490851879119873,0.9619073810665904
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,81,disturbance,41,81,0000000081.png,5,1.0391729709634234,0.8386693960888271,1.0153326988220215,0.2871972726403312
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,82,disturbance,42,82,0000000082.png,1,0.26790335175357555,0.10174347328567278,0.0740807056427002,0.376616908496442
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,82,disturbance,42,82,0000000082.png,2,0.34042731033157403,0.1464561550353914,0.10688505321741104,0.7567989199390389
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,82,disturbance,42,82,0000000082.png,3,0.9535150274609391,0.43997600223087524,0.8801697492599487,0.8485701423989416
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,82,disturbance,42,82,0000000082.png,4,1.5782433189490035,0.8781564146272665,2.3742141723632812,0.9632217040531681
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,82,disturbance,42,82,0000000082.png,5,1.0076371572129976,0.8315473571700023,0.9714232087135315,0.28700549635892947
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,83,disturbance,43,83,0000000083.png,1,0.2721777100924243,0.10337621659736931,0.06461337208747864,0.37653013101561206
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,83,disturbance,43,83,0000000083.png,2,0.32693278907192097,0.14410171046500592,0.09808745235204697,0.7537294219065088
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,83,disturbance,43,83,0000000083.png,3,0.938173642104572,0.4335607632901436,0.7951129078865051,0.8458586297603404
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,83,disturbance,43,83,0000000083.png,4,1.54084856523516,0.8639584472780553,2.30373215675354,0.9623816549611381
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,83,disturbance,43,83,0000000083.png,5,0.9856080751188946,0.8208435569048103,0.9527512192726135,0.28674808309802846
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,84,disturbance,44,84,0000000084.png,1,0.25419160689062326,0.10568015071473384,0.0716211348772049,0.37766257100924266
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,84,disturbance,44,84,0000000084.png,2,0.3131891863729697,0.14363599171110994,0.12438011169433594,0.7548029556033223
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,84,disturbance,44,84,0000000084.png,3,0.8916910648814329,0.4446635605740569,0.9944822192192078,0.8482390150080448
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,84,disturbance,44,84,0000000084.png,4,1.5178050486930426,0.8771283790338908,2.6705963611602783,0.9643405354223413
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,84,disturbance,44,84,0000000084.png,5,0.9760897675842896,0.8142049657486814,0.9579129219055176,0.28656320222223547
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,85,disturbance,45,85,0000000085.png,1,0.2676212456647914,0.10961866214672399,0.13586272299289703,0.37868279458848975
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,85,disturbance,45,85,0000000085.png,2,0.3526756554631665,0.1449902778476861,0.18030372262001038,0.7529155359593883
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,85,disturbance,45,85,0000000085.png,3,0.9972372961880465,0.4415418999385878,1.3815261125564575,0.8482842476944384
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,85,disturbance,45,85,0000000085.png,4,1.6341959930442926,0.8810064728147504,3.2938804626464844,0.9652971395052098
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,85,disturbance,45,85,0000000085.png,5,0.9787302639800445,0.811120794558898,0.948738694190979,0.2864608230285272
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,86,disturbance,46,86,0000000086.png,1,0.3685956136197722,0.12435609013243264,0.0719776377081871,0.37875907343470294
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,86,disturbance,46,86,0000000086.png,2,0.42462187147389824,0.1513486234783361,0.14175249636173248,0.7490079844849176
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,86,disturbance,46,86,0000000086.png,3,1.1753833787800658,0.43318954882462707,1.2483673095703125,0.846609818373002
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,86,disturbance,46,86,0000000086.png,4,1.8149050832553368,0.8451233135332242,3.0452890396118164,0.9635825021680354
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,86,disturbance,46,86,0000000086.png,5,0.9740321752492467,0.7917935666823532,0.9408794641494751,0.28609756746004233
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,87,disturbance,47,87,0000000087.png,1,0.2682864873345752,0.12336138093276036,0.08110719919204712,0.37979945877063415
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,87,disturbance,47,87,0000000087.png,2,0.37650032271331546,0.15984969076156239,0.1095162034034729,0.74549589999345
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,87,disturbance,47,87,0000000087.png,3,1.1173036254288462,0.4586660464515597,1.046080231666565,0.8473629766321716
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,87,disturbance,47,87,0000000087.png,4,1.7450756754102734,0.8447389547458461,2.7628509998321533,0.9617591104898294
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,87,disturbance,47,87,0000000087.png,5,0.9699894386993007,0.7733729624419324,0.9606260061264038,0.28560223916445765
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,88,disturbance,48,88,0000000088.png,1,0.28479327002151433,0.11366641524627263,0.17216429114341736,0.38326907860349785
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,88,disturbance,48,88,0000000088.png,2,0.33093232003536643,0.16226442916129902,0.17345230281352997,0.7494354092188628
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,88,disturbance,48,88,0000000088.png,3,1.0227806462276758,0.48516623258356434,1.2971729040145874,0.8495647775597532
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,88,disturbance,48,88,0000000088.png,4,1.662182626996112,0.8636305729150734,3.185115098953247,0.9606022037545707
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,88,disturbance,48,88,0000000088.png,5,0.9801153296150176,0.7690337877092253,0.948633074760437,0.28522490170423054
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,89,disturbance,49,89,0000000089.png,1,0.41492684871338964,0.09947742373261007,0.11539305746555328,0.38325915231497176
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,89,disturbance,49,89,0000000089.png,2,0.4164760406752029,0.14944482486128446,0.16584640741348267,0.7437446462295069
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,89,disturbance,49,89,0000000089.png,3,1.1389350143464902,0.4567044630979277,1.3206367492675781,0.8443738910181586
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,89,disturbance,49,89,0000000089.png,4,1.784689097344922,0.8483448401856267,3.1860525608062744,0.9621005090185435
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,89,disturbance,49,89,0000000089.png,5,0.973977959658514,0.7708798820512506,0.9090163111686707,0.2848457698805109
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,90,disturbance,50,90,0000000090.png,1,0.33969553448409806,0.098503345623257,0.05474575608968735,0.3842591854964144
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,90,disturbance,50,90,0000000090.png,2,0.40724245084589467,0.1457968735918995,0.11648435890674591,0.7361592522288257
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,90,disturbance,50,90,0000000090.png,3,1.1491896498794885,0.4386418021382492,1.1044858694076538,0.8384740581703845
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,90,disturbance,50,90,0000000090.png,4,1.7849516873955114,0.8321406303008019,2.808917760848999,0.9587575996730797
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,90,disturbance,50,90,0000000090.png,5,0.9534234863388461,0.7672800780627848,0.9215871691703796,0.28433480498432995
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,91,disturbance,51,91,0000000091.png,1,0.23397812520254613,0.09808033701908847,0.045676104724407196,0.3852334056476714
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,91,disturbance,51,91,0000000091.png,2,0.3412980471126262,0.14982454748703278,0.08978144824504852,0.7342442164943728
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,91,disturbance,51,91,0000000091.png,3,1.0509452503790317,0.4535046644157066,0.9022857546806335,0.8366054469991385
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,91,disturbance,51,91,0000000091.png,4,1.675982651917876,0.8470995215475549,2.5683608055114746,0.9541134574734426
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,91,disturbance,51,91,0000000091.png,5,0.9599933118471586,0.7646393893301814,0.9784346222877502,0.2838331029638332
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,92,disturbance,52,92,0000000092.png,1,0.21371968388511348,0.09759454321621908,0.06622941792011261,0.3878719123132686
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,92,disturbance,52,92,0000000092.png,2,0.29963553105733437,0.15188315979124925,0.10774841904640198,0.7383224887380364
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,92,disturbance,52,92,0000000092.png,3,0.949887210432582,0.4739563314433096,0.955968976020813,0.8397996865010792
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,92,disturbance,52,92,0000000092.png,4,1.6026106426953795,0.8799029707971562,2.7299704551696777,0.9521760857240511
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,92,disturbance,52,92,0000000092.png,5,0.9891585944683974,0.774841366991142,0.9993805289268494,0.2832853074323609
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,93,disturbance,53,93,0000000093.png,1,0.25735076204027924,0.10095898332830767,0.06880854070186615,0.3888327246237954
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,93,disturbance,53,93,0000000093.png,2,0.3282505584784359,0.14920395285000565,0.1116238608956337,0.7424410800529121
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,93,disturbance,53,93,0000000093.png,3,0.9777366704744952,0.4704969284408269,1.000012755393982,0.842901817705223
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,93,disturbance,53,93,0000000093.png,4,1.652262204244073,0.8933261745897733,2.814256191253662,0.9556825474795081
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,93,disturbance,53,93,0000000093.png,5,0.9996902323784009,0.785216438981076,0.9723309874534607,0.2827975929007759
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,94,disturbance,54,94,0000000094.png,1,0.2623138185782029,0.10395475935728359,0.0740908682346344,0.3891685292546724
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,94,disturbance,54,94,0000000094.png,2,0.33410157921245237,0.14798595560793182,0.11860959976911545,0.7463859317092578
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,94,disturbance,54,94,0000000094.png,3,1.0000063712282299,0.46210312714324986,1.036177158355713,0.8457683458133161
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,94,disturbance,54,94,0000000094.png,4,1.6775745156278,0.8887612483524253,2.876218795776367,0.9592530251093092
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,94,disturbance,54,94,0000000094.png,5,0.9860684388849543,0.7874894697109249,0.9857441186904907,0.2822331312630717
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,95,disturbance,55,95,0000000095.png,1,0.27219638416235165,0.10821764247982107,0.07631571590900421,0.3892799801987546
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,95,disturbance,55,95,0000000095.png,2,0.3443974667622354,0.14889652434097464,0.09728538244962692,0.7480729870518598
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,95,disturbance,55,95,0000000095.png,3,1.0179278655808837,0.45739645264130024,0.9079921245574951,0.846687748192947
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,95,disturbance,55,95,0000000095.png,4,1.6959418470378407,0.8795119750678766,2.6409056186676025,0.9602194068215855
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,95,disturbance,55,95,0000000095.png,5,0.992846490820673,0.7828137091297895,0.9545140266418457,0.2816039539978178
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,96,disturbance,56,96,0000000096.png,1,0.2762529912041239,0.10611524701128049,0.05049511417746544,0.39051941368478366
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,96,disturbance,56,96,0000000096.png,2,0.31190606434087254,0.1489553555994975,0.08898738771677017,0.7524063247527665
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,96,disturbance,56,96,0000000096.png,3,0.9528861966378063,0.4602351171713024,0.8290156126022339,0.850329944482508
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,96,disturbance,56,96,0000000096.png,4,1.6250863236112885,0.8776212176265324,2.55580997467041,0.9605529783449142
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,96,disturbance,56,96,0000000096.png,5,0.9769923651826616,0.7769685063264158,1.0456352233886719,0.2809830063371989
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,97,disturbance,57,97,0000000097.png,1,0.22471117640358484,0.10537545260209627,0.049858663231134415,0.39302375370360737
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,97,disturbance,57,97,0000000097.png,2,0.29830754889782995,0.14756822555675672,0.09073278307914734,0.7563282429517368
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,97,disturbance,57,97,0000000097.png,3,0.91050297513914,0.46198251398264095,0.8348210453987122,0.8528022830732286
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,97,disturbance,57,97,0000000097.png,4,1.5986901252567312,0.8894990718335458,2.5710651874542236,0.9628295413900508
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,97,disturbance,57,97,0000000097.png,5,1.02256312401541,0.7838784315532183,1.026890516281128,0.2803239790808844
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,98,disturbance,58,98,0000000098.png,1,0.2232905349762795,0.10099910157333951,0.04331852123141289,0.39454945948955616
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,98,disturbance,58,98,0000000098.png,2,0.3012188414972628,0.1448273854019798,0.0849996879696846,0.7596606417616688
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,98,disturbance,58,98,0000000098.png,3,0.9136854227277234,0.4560942059270984,0.7930567860603333,0.8550382924393174
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,98,disturbance,58,98,0000000098.png,4,1.603454181888313,0.8969765540310836,2.541067600250244,0.9638027530257725
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,98,disturbance,58,98,0000000098.png,5,1.0133560626536084,0.7911520445415381,1.037063717842102,0.27966817932211413
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,99,disturbance,59,99,0000000099.png,1,0.20813101432816003,0.09860395063657613,0.03704797104001045,0.39587152339599674
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,99,disturbance,59,99,0000000099.png,2,0.2915470464722937,0.1437601839114775,0.08519785851240158,0.7631964929978191
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,99,disturbance,59,99,0000000099.png,3,0.8905373499229805,0.45389672947384696,0.7966009378433228,0.8575573652346788
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,99,disturbance,59,99,0000000099.png,4,1.5940726414832826,0.9045803766958372,2.535050392150879,0.9650917439797061
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,99,disturbance,59,99,0000000099.png,5,1.0183632694271074,0.7979183966258849,1.018151879310608,0.27892231278656354
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,100,disturbance,60,100,0000000100.png,1,0.19247849354805355,0.09544748624004508,0.0432058721780777,0.3982736686317421
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,100,disturbance,60,100,0000000100.png,2,0.2918867289601863,0.143235701477233,0.09229689091444016,0.7653273897775771
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,100,disturbance,60,100,0000000100.png,3,0.8925250096565179,0.4508200859737829,0.845392644405365,0.858214470496303
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,100,disturbance,60,100,0000000100.png,4,1.59218416920279,0.9126205600347705,2.589430093765259,0.9668130162302269
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,100,disturbance,60,100,0000000100.png,5,1.0090350868072668,0.8029193770240565,1.0199592113494873,0.2781653694148527
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,101,disturbance,61,101,0000000101.png,1,0.20786022887654088,0.09347833410653163,0.045553769916296005,0.3997814177873011
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,101,disturbance,61,101,0000000101.png,2,0.3038040481201107,0.14223136043105503,0.09509343653917313,0.7663729113107265
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,101,disturbance,61,101,0000000101.png,3,0.9194523958445013,0.44711168848749755,0.8709582686424255,0.8592503203145245
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,101,disturbance,61,101,0000000101.png,4,1.6091705872824058,0.9104629892270539,2.660830497741699,0.9670713047285394
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,101,disturbance,61,101,0000000101.png,5,1.009930306454025,0.8036095351189534,1.053774118423462,0.2774481317750754
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,102,disturbance,62,102,0000000102.png,1,0.2134332915674673,0.09336892897082645,0.04898390546441078,0.4010677568459325
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,102,disturbance,62,102,0000000102.png,2,0.3083722212830491,0.14354333823607848,0.09519822895526886,0.76684812898275
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,102,disturbance,62,102,0000000102.png,3,0.9332514604714427,0.4465998651586247,0.8744125366210938,0.8585009945646135
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,102,disturbance,62,102,0000000102.png,4,1.63120523939262,0.9143768537673302,2.702376365661621,0.9664611606696073
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,102,disturbance,62,102,0000000102.png,5,1.0265349911391253,0.8073469518563741,1.0674434900283813,0.2766407164393384
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,103,disturbance,63,103,0000000103.png,1,0.2213230753044451,0.09540883382838197,0.06893599778413773,0.40259096809476386
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,103,disturbance,63,103,0000000103.png,2,0.3085421111251971,0.14509083505475848,0.11921634525060654,0.7676148295003611
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,103,disturbance,63,103,0000000103.png,3,0.935100301850032,0.45443714292832976,1.0424095392227173,0.8610261298229942
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,103,disturbance,63,103,0000000103.png,4,1.6438906373994595,0.926663170718773,3.037203550338745,0.9654296042657828
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,103,disturbance,63,103,0000000103.png,5,1.0331715674355257,0.8172728841497824,1.105960726737976,0.2758646567580933
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,104,disturbance,64,104,0000000104.png,1,0.26255665499086683,0.10151501003587038,0.07426004111766815,0.4043046336165711
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,104,disturbance,64,104,0000000104.png,2,0.34527719689929626,0.14702744115565658,0.1172230914235115,0.7679230098593072
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,104,disturbance,64,104,0000000104.png,3,1.0209845928718866,0.4539102333117648,1.0503575801849365,0.8599125575096364
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,104,disturbance,64,104,0000000104.png,4,1.7427575093203076,0.9244110298494803,3.0931396484375,0.9663283469179705
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,104,disturbance,64,104,0000000104.png,5,1.0516467039247752,0.8243238273373559,1.110007882118225,0.2750538413651013
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,105,disturbance,65,105,0000000105.png,1,0.27250696063746,0.10369897040539701,0.06842415779829025,0.4053617939289457
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,105,disturbance,65,105,0000000105.png,2,0.34237858557586826,0.14869068768092222,0.098710797727108,0.7681162072522072
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,105,disturbance,65,105,0000000105.png,3,1.0248695431354087,0.45877243024107417,0.9189932346343994,0.8603394523145733
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,105,disturbance,65,105,0000000105.png,4,1.7587324169662886,0.9224497710992466,2.868288040161133,0.9675271652797579
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,105,disturbance,65,105,0000000105.png,5,1.0535691173286692,0.8257407582599533,1.153886318206787,0.2742290632270727
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,106,disturbance,66,106,0000000106.png,1,0.26158012407328834,0.10385203161488198,0.0478312224149704,0.4072022005663894
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,106,disturbance,66,106,0000000106.png,2,0.3141827461678927,0.14736071235045878,0.09356876462697983,0.7684378085505846
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,106,disturbance,66,106,0000000106.png,3,0.958641347743777,0.46495710927480055,0.8936806321144104,0.8607262436663818
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,106,disturbance,66,106,0000000106.png,4,1.6936021084970676,0.9289397935096515,2.7277932167053223,0.9689112369494518
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,106,disturbance,66,106,0000000106.png,5,1.0741910157981043,0.8321262583958307,1.0988738536834717,0.27347781915222114
instant_error,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,107,disturbance,67,107,0000000107.png,1,0.21870351484010855,0.10135185310737727,0.04069003090262413,0.40839512338430417
