drive,corruption,condition,replicate,stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,phase,disturbance_index,classification_included,classification_label,current_severity,future_severity,future_feature_stage,error_definition,dynamic_error_definition,temporal_error_state_update_index,dynamic_formula_max_abs,instant_error_rms,simple_scalar_ema_error_rms,matched_tensor_ema_error_rms,dynamic_error_state_rms,dynamic_minus_matched_tensor_ema_max_abs
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,144,144,144,145,0000000144.png,0000000145.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),145,0.0,1.0736864470391163,1.0615173294954932,0.39450341305869935,0.39450341305869935,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,145,145,145,146,0000000145.png,0000000146.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),146,0.0,1.1326505874153345,1.0762419138849002,0.3907194595568451,0.3907194595568451,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,146,146,146,147,0000000146.png,0000000147.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),147,0.0,1.1497989810564189,1.0914682267894045,0.3889379501144009,0.3889379501144009,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,147,147,147,148,0000000147.png,0000000148.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),148,0.0,1.1609067704868758,1.105842005334781,0.3918526812255899,0.3918526812255899,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,148,148,148,149,0000000148.png,0000000149.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),149,0.0,1.2428913641432338,1.134211222608131,0.39992322855573353,0.39992322855573353,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,149,149,149,150,0000000149.png,0000000150.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),150,0.0,1.2010627014664987,1.148049478731813,0.3923242611680184,0.3923242611680184,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,150,150,150,151,0000000150.png,0000000151.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),151,0.0,1.1551882534271278,1.1495272050937433,0.3949677158695002,0.3949677158695002,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,151,151,151,152,0000000151.png,0000000152.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),152,0.0,1.1785722222676434,1.1555395236487407,0.39850251284492677,0.39850251284492677,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,152,152,152,153,0000000152.png,0000000153.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),153,0.0,1.1864444156909977,1.161936836301488,0.4050792918468948,0.4050792918468948,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,153,153,153,154,0000000153.png,0000000154.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),154,0.0,1.1854190160440898,1.1667976475082065,0.40423837874345425,0.40423837874345425,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,154,154,154,155,0000000154.png,0000000155.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),155,0.0,1.1247453401345653,1.1580928198818627,0.4141834370321863,0.4141834370321863,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,155,155,155,156,0000000155.png,0000000156.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),156,0.0,1.0646114126684092,1.1387421685886778,0.4090862486133114,0.4090862486133114,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,156,156,156,157,0000000156.png,0000000157.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),157,0.0,1.0395260687417556,1.118204435920365,0.4087984407518365,0.4087984407518365,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,157,157,157,158,0000000157.png,0000000158.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),158,0.0,1.0477409766611234,1.103618499853702,0.405020798219777,0.405020798219777,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,158,158,158,159,0000000158.png,0000000159.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),159,0.0,1.14700077001318,1.112598629776714,0.4055537162355115,0.4055537162355115,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,159,159,159,160,0000000159.png,0000000160.png,recovery,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),160,0.0,1.1267424970046502,1.115526410292897,0.4022988970301199,0.4022988970301199,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,0,0,0,1,0000000000.png,0000000001.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),1,0.0,1.6259274403709774,0.3365669801567923,0.336566989535793,0.336566989535793,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,1,1,1,2,0000000001.png,0000000002.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),2,0.0,1.5886528184703124,0.5957487486876909,0.3545603620900791,0.3545603620900791,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,2,2,2,3,0000000002.png,0000000003.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),3,0.0,1.7321366996824237,0.8309810545436006,0.35654884820424954,0.35654884820424954,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,3,3,3,4,0000000003.png,0000000004.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),4,0.0,1.8074542878465916,1.0331110138373198,0.3487825152406078,0.3487825152406078,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,4,4,4,5,0000000004.png,0000000005.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),5,0.0,1.8147432980138423,1.19490889666186,0.34862812156620143,0.34862812156620143,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,5,5,5,6,0000000005.png,0000000006.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),6,0.0,1.827980361824643,1.325954689950556,0.35511972248757473,0.35511972248757473,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,6,6,6,7,0000000006.png,0000000007.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),7,0.0,1.8369984909034807,1.4317407567478115,0.3501019444329376,0.3501019444329376,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,7,7,7,8,0000000007.png,0000000008.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),8,0.0,1.806921166985082,1.5094031016669267,0.3517221300326217,0.3517221300326217,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,8,8,8,9,0000000008.png,0000000009.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),9,0.0,1.819766834644965,1.5736483943933808,0.3550956780487816,0.3550956780487816,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,9,9,9,10,0000000009.png,0000000010.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),10,0.0,1.7893661840969821,1.6183019768620264,0.34270992940552303,0.34270992940552303,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,10,10,10,11,0000000010.png,0000000011.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),11,0.0,1.8253616575607543,1.6611633307666631,0.35797718039833715,0.35797718039833715,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,11,11,11,12,0000000011.png,0000000012.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),12,0.0,1.816941114862372,1.693409332074475,0.36566194200955343,0.36566194200955343,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,12,12,12,13,0000000012.png,0000000013.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),13,0.0,1.7582792213514342,1.7068373991548056,0.36369234840791786,0.36369234840791786,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,13,13,13,14,0000000013.png,0000000014.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),14,0.0,1.6808881859567473,1.7014659120228075,0.37339858007922155,0.37339858007922155,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,14,14,14,15,0000000014.png,0000000015.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),15,0.0,1.663541757117428,1.693615611957394,0.3690470824223087,0.3690470824223087,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,15,15,15,16,0000000015.png,0000000016.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),16,0.0,1.5871511992291338,1.671577478522644,0.3711133048276029,0.3711133048276029,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,16,16,16,17,0000000016.png,0000000017.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),17,0.0,1.4921818278739136,1.6344425788383568,0.38010613709713775,0.38010613709713775,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,17,17,17,18,0000000017.png,0000000018.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),18,0.0,1.353826533907745,1.5763550575377203,0.3855489512409861,0.3855489512409861,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,18,18,18,19,0000000018.png,0000000019.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),19,0.0,1.1594621013815416,1.4900582156133912,0.37898611426519563,0.37898611426519563,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,19,19,19,20,0000000019.png,0000000020.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),20,0.0,1.0940948487647526,1.4080937986757232,0.3864542509344905,0.3864542509344905,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,20,20,20,21,0000000020.png,0000000021.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),21,0.0,1.0533904400467207,1.3346702034395197,0.3917468555351019,0.3917468555351019,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,21,21,21,22,0000000021.png,0000000022.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),22,0.0,0.9968539758934646,1.2647422443374863,0.38585742243233945,0.38585742243233945,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,22,22,22,23,0000000022.png,0000000023.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),23,0.0,0.9753585718500327,1.2048398241325833,0.37526602051482144,0.37526602051482144,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,23,23,23,24,0000000023.png,0000000024.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),24,0.0,0.9475057710456734,1.151571675143593,0.3711908313854155,0.3711908313854155,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,24,24,24,25,0000000024.png,0000000025.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),25,0.0,0.9175071692121676,1.103120322415788,0.36684206683173004,0.36684206683173004,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,25,25,25,26,0000000025.png,0000000026.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),26,0.0,0.9087598181486701,1.0628876980324946,0.3646951867137661,0.3646951867137661,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,26,26,26,27,0000000026.png,0000000027.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),27,0.0,0.9106860603906004,1.0313819590406226,0.363532154028021,0.363532154028021,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,27,27,27,28,0000000027.png,0000000028.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),28,0.0,0.9492540078227983,1.014381473138533,0.36402650499653005,0.36402650499653005,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,28,28,28,29,0000000028.png,0000000029.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),29,0.0,0.8808540293326222,0.9867412922707095,0.3575078516878199,0.3575078516878199,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,29,29,29,30,0000000029.png,0000000030.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),30,0.0,0.8573008388864481,0.9599471184201673,0.353716671927197,0.353716671927197,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,30,30,30,31,0000000030.png,0000000031.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),31,0.0,0.8566293377356625,0.9385603378184748,0.3467611620089022,0.3467611620089022,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,31,31,31,32,0000000031.png,0000000032.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),32,0.0,0.8903903317398696,0.9285891465602035,0.3459647422581138,0.3459647422581138,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,32,32,32,33,0000000032.png,0000000033.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),33,0.0,0.9730275988727297,0.9377879061888965,0.355726127928028,0.355726127928028,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,33,33,33,34,0000000033.png,0000000034.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),34,0.0,0.988554754595981,0.948296643809163,0.3588229791001079,0.3588229791001079,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,34,34,34,35,0000000034.png,0000000035.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),35,0.0,0.9862613768701007,0.9561553435527772,0.3705932052251889,0.3705932052251889,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,35,35,35,36,0000000035.png,0000000036.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),36,0.0,0.9948925479779687,0.9641739448687919,0.3677655195375518,0.3677655195375518,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,36,36,36,37,0000000036.png,0000000037.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),37,0.0,0.9760219145858984,0.966626474600233,0.36292990234815353,0.36292990234815353,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,37,37,37,38,0000000037.png,0000000038.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),38,0.0,0.967416984436691,0.9667901101363798,0.37264139797596463,0.37264139797596463,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,38,38,38,39,0000000038.png,0000000039.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),39,0.0,0.9954116580262817,0.9727147705495895,0.37322797922890755,0.37322797922890755,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,39,39,39,40,0000000039.png,0000000040.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),40,0.0,1.0664609119532902,0.9921202218201556,0.37744330125656245,0.37744330125656245,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,40,40,40,41,0000000040.png,0000000041.png,disturbance,0,True,0,0.0,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),41,0.0,1.0509613336588013,1.0043003319707553,0.36226715551550337,0.36226715551550337,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,41,41,41,42,0000000041.png,0000000042.png,disturbance,1,True,0,0.75,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),42,0.0,0.9164703151621747,0.9861195184913791,0.35230332838406014,0.35230332838406014,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,42,42,42,43,0000000042.png,0000000043.png,disturbance,2,True,0,1.0,0.25,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),43,0.0,1.1186788781431267,1.0135593059392909,0.37454692968490905,0.37454692968490905,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,43,43,43,44,0000000043.png,0000000044.png,disturbance,3,True,0,0.25,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),44,0.0,1.0809307354695825,1.0275051918520615,0.36091503552303333,0.36091503552303333,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,44,44,44,45,0000000044.png,0000000045.png,disturbance,4,True,0,0.75,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),45,0.0,1.0552914056090186,1.0332569380997516,0.35231857590497223,0.35231857590497223,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,45,45,45,46,0000000045.png,0000000046.png,disturbance,5,True,0,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),46,0.0,0.9680741936962953,1.0197641100082362,0.3456082402420265,0.3456082402420265,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,46,46,46,47,0000000046.png,0000000047.png,disturbance,6,True,0,1.0,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),47,0.0,1.1550529056668903,1.0477688907095777,0.34681607639464407,0.34681607639464407,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,47,47,47,48,0000000047.png,0000000048.png,disturbance,7,True,0,0.75,0.25,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),48,0.0,1.2560567507921894,1.0908844777466784,0.36578307524905607,0.36578307524905607,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,48,48,48,49,0000000048.png,0000000049.png,disturbance,8,True,0,0.25,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),49,0.0,1.063623003164379,1.0852413525081426,0.3585316465035308,0.3585316465035308,0.0
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,3,49,49,49,50,0000000049.png,0000000050.png,disturbance,9,True,0,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),50,0.0,1.0187363138040129,1.0714748094963877,0.3474705553787555,0.3474705553787555,0.0
