condition,frame_index,mode,observation_cos_mean,observation_cos_z1,observation_cos_z4,observation_mse_mean,observation_mse_z1,observation_mse_z4,position_bin,semantic_cos_mean,semantic_cos_z1,semantic_cos_z4,semantic_mse_mean,semantic_mse_z1,semantic_mse_z4,sequence
Blur-Max,247,reset8,0.998233824968338,0.9986979365348816,0.9977697134017944,0.0004869608674198389,0.0005491496413014829,0.0004247720935381949,128+,0.9612122476100922,0.9823614954948425,0.9400629997253418,0.006134821334853768,0.00502766203135252,0.007241980638355017,0013
Blur-Max,248,continuous,0.9983083307743073,0.9987003207206726,0.9979163408279419,0.00047514539619442075,0.0005480895633809268,0.00040220122900791466,128+,0.9470674991607666,0.9722105264663696,0.9219244718551636,0.008763773832470179,0.008017045445740223,0.009510502219200134,0013
Blur-Max,248,reset8,0.9983083307743073,0.9987003207206726,0.9979163408279419,0.00047514539619442075,0.0005480895633809268,0.00040220122900791466,128+,0.9606502056121826,0.9820734858512878,0.9392269253730774,0.006221732357516885,0.005106304306536913,0.007337160408496857,0013
Blur-Max,249,continuous,0.9983711838722229,0.9987056851387024,0.9980366826057434,0.0004321997694205493,0.0005502665881067514,0.0003141329507343471,128+,0.946651965379715,0.972196102142334,0.921107828617096,0.008811754174530506,0.008026402443647385,0.009597105905413628,0013
Blur-Max,249,reset8,0.9983711838722229,0.9987056851387024,0.9980366826057434,0.0004321997694205493,0.0005502665881067514,0.0003141329507343471,128+,0.9721069931983948,0.9838649034500122,0.9603490829467773,0.004709153203293681,0.004627126269042492,0.00479118013754487,0013
Blur-Max,250,continuous,0.9983237087726593,0.9987210035324097,0.9979264140129089,0.00047071131120901555,0.0005421749665401876,0.0003992476558778435,128+,0.9469914734363556,0.9722356796264648,0.9217472672462463,0.008690058719366789,0.008011243306100368,0.00936887413263321,0013
Blur-Max,250,reset8,0.9983237087726593,0.9987210035324097,0.9979264140129089,0.00047071131120901555,0.0005421749665401876,0.0003992476558778435,128+,0.9700010418891907,0.9842676520347595,0.9557344317436218,0.004889034200459719,0.004506238736212254,0.005271829664707184,0013
Blur-Max,251,continuous,0.9982807338237762,0.9987346529960632,0.9978268146514893,0.0004915318713756278,0.0005379649228416383,0.0004450988199096173,128+,0.9466626942157745,0.9722061157226562,0.9211192727088928,0.008753362111747265,0.008017594926059246,0.009489129297435284,0013
Blur-Max,251,reset8,0.9982807338237762,0.9987346529960632,0.9978268146514893,0.0004915318713756278,0.0005379649228416383,0.0004450988199096173,128+,0.9665700197219849,0.9836207032203674,0.9495193362236023,0.005348607432097197,0.004681190475821495,0.006016024388372898,0013
Blur-Max,252,continuous,0.9983701109886169,0.9987580180168152,0.9979822039604187,0.00048490760673303157,0.0005288854008540511,0.00044092981261201203,128+,0.9473527371883392,0.9722321629524231,0.9224733114242554,0.008646485395729542,0.008007370866835117,0.009285599924623966,0013
Blur-Max,252,reset8,0.9983701109886169,0.9987580180168152,0.9979822039604187,0.00048490760673303157,0.0005288854008540511,0.00044092981261201203,128+,0.9654053449630737,0.983343780040741,0.9474669098854065,0.0054897041991353035,0.004752829670906067,0.00622657872736454,0013
Blur-Max,253,continuous,0.9984248876571655,0.9987693428993225,0.9980804324150085,0.0004797260626219213,0.0005220149760134518,0.0004374371492303908,128+,0.946757435798645,0.9722153544425964,0.9212995171546936,0.00868133269250393,0.008012535981833935,0.009350129403173923,0013
Blur-Max,253,reset8,0.9984248876571655,0.9987693428993225,0.9980804324150085,0.0004797260626219213,0.0005220149760134518,0.0004374371492303908,128+,0.9635046422481537,0.9830194711685181,0.9439898133277893,0.005710894241929054,0.0048411753959953785,0.00658061308786273,0013
Blur-Max,254,continuous,0.9983585178852081,0.9987793564796448,0.9979376792907715,0.0005000824166927487,0.0005225281347520649,0.0004776366986334324,128+,0.9470250606536865,0.972291886806488,0.921758234500885,0.008613220881670713,0.00799261312931776,0.009233828634023666,0013
Blur-Max,254,reset8,0.9983585178852081,0.9987793564796448,0.9979376792907715,0.0005000824166927487,0.0005225281347520649,0.0004776366986334324,128+,0.9625760018825531,0.9827702641487122,0.942381739616394,0.005819152807816863,0.00491160387173295,0.006726701743900776,0013
Blur-Max,255,continuous,0.9983328282833099,0.9987789988517761,0.9978866577148438,0.00048027919547166675,0.0005257314187474549,0.0004348269721958786,128+,0.9468712210655212,0.9723011255264282,0.9214413166046143,0.00862369081005454,0.007991628721356392,0.00925575289875269,0013
Blur-Max,255,reset8,0.9983328282833099,0.9987789988517761,0.9978866577148438,0.00048027919547166675,0.0005257314187474549,0.0004348269721958786,128+,0.9613161385059357,0.9824823141098022,0.9401499629020691,0.005983566166833043,0.0049929628148674965,0.00697416951879859,0013
Blur-Max,256,continuous,0.998422771692276,0.9987830519676208,0.9980624914169312,0.000458148424513638,0.0005288472166284919,0.00038744963239878416,128+,0.9465214014053345,0.9722099900245667,0.9208328127861023,0.008641370106488466,0.008025095798075199,0.009257644414901733,0013
Blur-Max,256,reset8,0.998422771692276,0.9987830519676208,0.9980624914169312,0.000458148424513638,0.0005288472166284919,0.00038744963239878416,128+,0.9601660668849945,0.982104480266571,0.938227653503418,0.006130972178652883,0.005104831885546446,0.007157112471759319,0013
Blur-Max,257,continuous,0.9983886182308197,0.998780369758606,0.9979968667030334,0.00047394551802426577,0.0005282883066684008,0.00041960272938013077,128+,0.946734219789505,0.9721598625183105,0.9213085770606995,0.00865726638585329,0.008042213506996632,0.00927231926470995,0013
Blur-Max,257,reset8,0.9983886182308197,0.998780369758606,0.9979968667030334,0.00047394551802426577,0.0005282883066684008,0.00041960272938013077,128+,0.9723804593086243,0.9838511347770691,0.9609097838401794,0.004607995040714741,0.004636276513338089,0.0045797135680913925,0013
Blur-Max,258,continuous,0.9982160925865173,0.9987711310386658,0.9976610541343689,0.0005139829008840024,0.0005278538446873426,0.0005001119570806623,128+,0.9471437633037567,0.9721879363059998,0.9220995903015137,0.008640048559755087,0.008026928640902042,0.009253168478608131,0013
Blur-Max,258,reset8,0.9982160925865173,0.9987711310386658,0.9976610541343689,0.0005139829008840024,0.0005278538446873426,0.0005001119570806623,128+,0.9697281420230865,0.9842337369918823,0.9552225470542908,0.00489520188421011,0.004519027192145586,0.005271376576274633,0013
Blur-Max,259,continuous,0.9982251226902008,0.9987744688987732,0.9976757764816284,0.0004980125813744962,0.0005259072058834136,0.0004701179568655789,128+,0.9470744431018829,0.9721646308898926,0.9219842553138733,0.008680741302669048,0.008036602288484573,0.009324880316853523,0013
Blur-Max,259,reset8,0.9982251226902008,0.9987744688987732,0.9976757764816284,0.0004980125813744962,0.0005259072058834136,0.0004701179568655789,128+,0.9667291939258575,0.9836076498031616,0.9498507380485535,0.0053134162444621325,0.00469063688069582,0.005936195608228445,0013
Blur-Max,260,continuous,0.9983079433441162,0.9987637400627136,0.9978521466255188,0.0004976108466507867,0.0005345726967789233,0.0004606489965226501,128+,0.9466962218284607,0.9720569849014282,0.9213354587554932,0.008738632779568434,0.00807742029428482,0.009399845264852047,0013
Blur-Max,260,reset8,0.9983079433441162,0.9987637400627136,0.9978521466255188,0.0004976108466507867,0.0005345726967789233,0.0004606489965226501,128+,0.9646872580051422,0.9831816554069519,0.9461928606033325,0.005590611603111029,0.004814892075955868,0.00636633113026619,0013
Blur-Max,261,continuous,0.9984209835529327,0.9987691044807434,0.9980728626251221,0.0004442887002369389,0.0005283965729176998,0.000360180827556178,128+,0.9472303986549377,0.9720540046691895,0.922406792640686,0.00872291810810566,0.00807262770831585,0.00937320850789547,0013
Blur-Max,261,reset8,0.9984209835529327,0.9987691044807434,0.9980728626251221,0.0004442887002369389,0.0005283965729176998,0.000360180827556178,128+,0.963750958442688,0.9828783869743347,0.9446235299110413,0.005761359119787812,0.004892656579613686,0.006630061659961939,0013
Blur-Max,262,continuous,0.9984102249145508,0.9987722039222717,0.9980482459068298,0.00045890982437413186,0.0005269537214189768,0.00039086592732928693,128+,0.9466756582260132,0.9720727205276489,0.9212785959243774,0.008746124804019928,0.008065060712397099,0.009427188895642757,0013
Blur-Max,262,reset8,0.9984102249145508,0.9987722039222717,0.9980482459068298,0.00045890982437413186,0.0005269537214189768,0.00039086592732928693,128+,0.9620883762836456,0.9825991988182068,0.9415775537490845,0.005949166836217046,0.004968196153640747,0.0069301375187933445,0013
Blur-Max,263,continuous,0.9983239769935608,0.9987642168998718,0.9978837370872498,0.0005090384220238775,0.0005279567558318377,0.0004901200882159173,128+,0.9470405876636505,0.972079873085022,0.922001302242279,0.008683867752552032,0.008061270229518414,0.009306465275585651,0013
Blur-Max,263,reset8,0.9983239769935608,0.9987642168998718,0.9978837370872498,0.0005090384220238775,0.0005279567558318377,0.0004901200882159173,128+,0.9613682329654694,0.9822807908058167,0.9404556751251221,0.006045526824891567,0.005054713226854801,0.007036340422928333,0013
Blur-Max,264,continuous,0.9983648657798767,0.9987478852272034,0.99798184633255,0.0004903524531982839,0.0005354774766601622,0.0004452274297364056,128+,0.9472018778324127,0.9720513820648193,0.9223523736000061,0.008714105933904648,0.008067271672189236,0.00936094019562006,0013
Blur-Max,264,reset8,0.9983648657798767,0.9987478852272034,0.99798184633255,0.0004903524531982839,0.0005354774766601622,0.0004452274297364056,128+,0.9604678750038147,0.9819496870040894,0.93898606300354,0.006214451743289828,0.005146784242242575,0.007282119244337082,0013
Blur-Max,265,continuous,0.9983523190021515,0.9987468719482422,0.9979577660560608,0.0004941785446135327,0.0005345139070414007,0.0004538431821856648,128+,0.9470553994178772,0.9720197319984436,0.9220910668373108,0.008710815105587244,0.008079242892563343,0.009342387318611145,0013
Blur-Max,265,reset8,0.9983523190021515,0.9987468719482422,0.9979577660560608,0.0004941785446135327,0.0005345139070414007,0.0004538431821856648,128+,0.9721618890762329,0.9837402105331421,0.9605835676193237,0.00467595923691988,0.0046646143309772015,0.004687304142862558,0013
Blur-Max,266,continuous,0.9983287155628204,0.9987316131591797,0.9979258179664612,0.0005018445663154125,0.0005447324365377426,0.00045895669609308243,128+,0.947066605091095,0.9720365405082703,0.9220966696739197,0.008712095208466053,0.008074624463915825,0.009349565953016281,0013
Blur-Max,266,reset8,0.9983287155628204,0.9987316131591797,0.9979258179664612,0.0005018445663154125,0.0005447324365377426,0.00045895669609308243,128+,0.9696648120880127,0.9841079711914062,0.9552216529846191,0.004941614577546716,0.004556689877063036,0.0053265392780303955,0013
Blur-Max,267,continuous,0.9983089566230774,0.9987356662750244,0.9978822469711304,0.0004956255288561806,0.0005359790520742536,0.00045527200563810766,128+,0.9470336437225342,0.9719367027282715,0.9221305847167969,0.008748428896069527,0.008093119598925114,0.00940373819321394,0013
Blur-Max,267,reset8,0.9983089566230774,0.9987356662750244,0.9978822469711304,0.0004956255288561806,0.0005359790520742536,0.00045527200563810766,128+,0.9666802287101746,0.9834099411964417,0.9499505162239075,0.005361668532714248,0.004735826514661312,0.005987510550767183,0013
Blur-Max,268,continuous,0.9982955753803253,0.9987359046936035,0.9978552460670471,0.000514644751092419,0.0005403351387940347,0.0004889543633908033,128+,0.9470684826374054,0.9719724059104919,0.9221645593643188,0.008748016320168972,0.008093046955764294,0.00940298568457365,0013
Blur-Max,268,reset8,0.9982955753803253,0.9987359046936035,0.9978552460670471,0.000514644751092419,0.0005403351387940347,0.0004889543633908033,128+,0.9649803638458252,0.9831379652023315,0.9468227624893188,0.005588527070358396,0.004818237852305174,0.006358816288411617,0013
Blur-Max,269,continuous,0.9981839656829834,0.9987281560897827,0.9976397752761841,0.0005415853229351342,0.0005434525082819164,0.000539718137588352,128+,0.9472642540931702,0.9720824956893921,0.9224460124969482,0.008703785948455334,0.008057382889091969,0.009350189007818699,0013
Blur-Max,269,reset8,0.9981839656829834,0.9987281560897827,0.9976397752761841,0.0005415853229351342,0.0005434525082819164,0.000539718137588352,128+,0.9637092351913452,0.9829184412956238,0.9445000290870667,0.005746505921706557,0.004875333979725838,0.006617677863687277,0013
Blur-Max,270,continuous,0.9981626272201538,0.9987277388572693,0.9975975155830383,0.000541793939191848,0.0005408847937360406,0.0005427030846476555,128+,0.9470650255680084,0.9720178246498108,0.922112226486206,0.008733188733458519,0.008076826110482216,0.009389551356434822,0013
Blur-Max,270,reset8,0.9981626272201538,0.9987277388572693,0.9975975155830383,0.000541793939191848,0.0005408847937360406,0.0005427030846476555,128+,0.962376207113266,0.9825425744056702,0.9422098398208618,0.005936517380177975,0.004980053752660751,0.006892981007695198,0013
Blur-Max,271,continuous,0.9981829226016998,0.9987297654151917,0.997636079788208,0.0005427127471193671,0.0005375926848500967,0.0005478328093886375,128+,0.9470330476760864,0.9719836711883545,0.9220824241638184,0.00875812629237771,0.008083900436758995,0.009432352147996426,0013
Blur-Max,271,reset8,0.9981829226016998,0.9987297654151917,0.997636079788208,0.0005427127471193671,0.0005375926848500967,0.0005478328093886375,128+,0.9612872302532196,0.9821944236755371,0.9403800368309021,0.0061084378976374865,0.00507362512871623,0.0071432506665587425,0013
Blur-Max,272,continuous,0.9981330037117004,0.998746931552887,0.9975190758705139,0.0005701227346435189,0.0005321632488630712,0.0006080822204239666,128+,0.9471054971218109,0.9719590544700623,0.9222519397735596,0.008753249887377024,0.008090613409876823,0.009415886364877224,0013
Blur-Max,272,reset8,0.9981330037117004,0.998746931552887,0.9975190758705139,0.0005701227346435189,0.0005321632488630712,0.0006080822204239666,128+,0.9604083597660065,0.9818906188011169,0.938926100730896,0.006237029563635588,0.005158203188329935,0.00731585593894124,0013
Blur-Max,273,continuous,0.9981310963630676,0.9987471103668213,0.997515082359314,0.00053668167674914,0.000534452497959137,0.0005389108555391431,128+,0.9472100138664246,0.9720118641853333,0.9224081635475159,0.008731984999030828,0.008074447512626648,0.009389522485435009,0013
Blur-Max,273,reset8,0.9981310963630676,0.9987471103668213,0.997515082359314,0.00053668167674914,0.000534452497959137,0.0005389108555391431,128+,0.972103625535965,0.9837741255760193,0.9604331254959106,0.004698323784396052,0.004647207912057638,0.0047494396567344666,0013
Blur-Max,274,continuous,0.9980658292770386,0.9987346529960632,0.9973970055580139,0.0006039250001776963,0.0005381208029575646,0.0006697291973978281,128+,0.9471321403980255,0.9721336960792542,0.9221305847167969,0.00867272587493062,0.00803926307708025,0.00930618867278099,0013
Blur-Max,274,reset8,0.9980658292770386,0.9987346529960632,0.9973970055580139,0.0006039250001776963,0.0005381208029575646,0.0006697291973978281,128+,0.9698252975940704,0.9842418432235718,0.9554087519645691,0.004894438199698925,0.004512147046625614,0.005276729352772236,0013
Blur-Max,275,continuous,0.9981804192066193,0.9987338781356812,0.9976269602775574,0.0005562220176216215,0.0005343544180504978,0.0005780896171927452,128+,0.9472996294498444,0.9720483422279358,0.9225509166717529,0.008726920932531357,0.008058876730501652,0.009394965134561062,0013
Blur-Max,275,reset8,0.9981804192066193,0.9987338781356812,0.9976269602775574,0.0005562220176216215,0.0005343544180504978,0.0005780896171927452,128+,0.966828465461731,0.9835315346717834,0.9501253962516785,0.00534344045445323,0.004702473524957895,0.0059844073839485645,0013
Blur-Max,276,continuous,0.9981928169727325,0.9987524151802063,0.9976332187652588,0.0005809044232591987,0.0005252333357930183,0.000636575510725379,128+,0.9471668004989624,0.9720550179481506,0.9222785830497742,0.00870273495092988,0.008052675053477287,0.009352794848382473,0013
Blur-Max,276,reset8,0.9981928169727325,0.9987524151802063,0.9976332187652588,0.0005809044232591987,0.0005252333357930183,0.000636575510725379,128+,0.9651757478713989,0.9832525253295898,0.947098970413208,0.005532286828383803,0.004771124105900526,0.006293449550867081,0013
Blur-Max,277,continuous,0.9982119202613831,0.9987791776657104,0.9976446628570557,0.0005795082543045282,0.0005091328057460487,0.0006498837028630078,128+,0.9473223984241486,0.9720905423164368,0.9225542545318604,0.008698244113475084,0.008035742677748203,0.009360745549201965,0013
Blur-Max,277,reset8,0.9982119202613831,0.9987791776657104,0.9976446628570557,0.0005795082543045282,0.0005091328057460487,0.0006498837028630078,128+,0.963826447725296,0.982982873916626,0.9446700215339661,0.0057239599991589785,0.004839008674025536,0.006608911324292421,0013
Blur-Max,278,continuous,0.9981057643890381,0.9987877011299133,0.9974238276481628,0.0005880017124582082,0.0005060432013124228,0.0006699602236039937,128+,0.9470009505748749,0.9720125794410706,0.9219893217086792,0.008725536521524191,0.008062728680670261,0.00938834436237812,0013
Blur-Max,278,reset8,0.9981057643890381,0.9987877011299133,0.9974238276481628,0.0005880017124582082,0.0005060432013124228,0.0006699602236039937,128+,0.9624030590057373,0.98259437084198,0.9422117471694946,0.0059109588619321585,0.004949865862727165,0.006872051861137152,0013
Blur-Max,279,continuous,0.9982506036758423,0.9987872838973999,0.9977139234542847,0.0005715333390980959,0.0005011991015635431,0.0006418675766326487,128+,0.9471198320388794,0.9720644354820251,0.9221752285957336,0.008675799705088139,0.008039918728172779,0.009311680682003498,0013
Blur-Max,279,reset8,0.9982506036758423,0.9987872838973999,0.9977139234542847,0.0005715333390980959,0.0005011991015635431,0.0006418675766326487,128+,0.9614505469799042,0.9823182821273804,0.940582811832428,0.006021947134286165,0.005018298979848623,0.007025595288723707,0013
Blur-Max,280,continuous,0.9981262385845184,0.9987924695014954,0.9974600076675415,0.0005926137964706868,0.0004965112311765552,0.0006887163617648184,128+,0.9469811022281647,0.9721012115478516,0.9218609929084778,0.008672908414155245,0.008028249256312847,0.009317567571997643,0013
Blur-Max,280,reset8,0.9981262385845184,0.9987924695014954,0.9974600076675415,0.0005926137964706868,0.0004965112311765552,0.0006887163617648184,128+,0.9604651927947998,0.9820402264595032,0.9388901591300964,0.0061489136423915625,0.0050944434478878975,0.007203383836895227,0013
Blur-Max,281,continuous,0.9982834458351135,0.9987866282463074,0.9977802634239197,0.0005053718923591077,0.0004994269693270326,0.0005113168153911829,128+,0.9469804167747498,0.9720701575279236,0.9218906760215759,0.008733074180781841,0.008040198124945164,0.009425950236618519,0013
Blur-Max,281,reset8,0.9982834458351135,0.9987866282463074,0.9977802634239197,0.0005053718923591077,0.0004994269693270326,0.0005113168153911829,128+,0.9720892906188965,0.9838194251060486,0.9603591561317444,0.004679810022935271,0.004616729449480772,0.0047428905963897705,0013
Blur-Max,282,continuous,0.9984346926212311,0.998795211315155,0.9980741739273071,0.0004901986685581505,0.0004924248205497861,0.00048797251656651497,128+,0.9468876719474792,0.972037672996521,0.9217376708984375,0.0087207923643291,0.008045241236686707,0.009396343491971493,0013
Blur-Max,282,reset8,0.9984346926212311,0.998795211315155,0.9980741739273071,0.0004901986685581505,0.0004924248205497861,0.00048797251656651497,128+,0.969641387462616,0.9841466546058655,0.9551361203193665,0.0049246062990278006,0.0045155733823776245,0.005333639215677977,0013
Blur-Max,283,continuous,0.9984698295593262,0.9988062381744385,0.9981334209442139,0.0004618792445398867,0.00048645620699971914,0.0004373022820800543,128+,0.9471027255058289,0.9721336960792542,0.9220717549324036,0.008692183531820774,0.008013295941054821,0.009371071122586727,0013
Blur-Max,283,reset8,0.9984698295593262,0.9988062381744385,0.9981334209442139,0.0004618792445398867,0.00048645620699971914,0.0004373022820800543,128+,0.9668815433979034,0.9836092591285706,0.9501538276672363,0.005292524350807071,0.004656944423913956,0.005928104277700186,0013
Blur-Max,284,continuous,0.9984346628189087,0.9987778067588806,0.9980915188789368,0.0004704385792138055,0.0004975232295691967,0.0004433539288584143,128+,0.9470063149929047,0.9722007513046265,0.9218118786811829,0.008648558519780636,0.007997183129191399,0.009299933910369873,0013
Blur-Max,284,reset8,0.9984346628189087,0.9987778067588806,0.9980915188789368,0.0004704385792138055,0.0004975232295691967,0.0004433539288584143,128+,0.9652020931243896,0.9833311438560486,0.9470730423927307,0.005479959538206458,0.004734271205961704,0.006225647870451212,0013
Blur-Max,285,continuous,0.9984584152698517,0.9987675547599792,0.9981492757797241,0.0004374537675175816,0.0005030068568885326,0.0003719006781466305,128+,0.9472850859165192,0.972198486328125,0.9223716855049133,0.008646658156067133,0.007999050430953503,0.009294265881180763,0013
Blur-Max,285,reset8,0.9984584152698517,0.9987675547599792,0.9981492757797241,0.0004374537675175816,0.0005030068568885326,0.0003719006781466305,128+,0.9640359282493591,0.9830167889595032,0.9450550675392151,0.005668609170243144,0.004821948241442442,0.006515270099043846,0013
Blur-Max,286,continuous,0.9984601736068726,0.9987690448760986,0.9981513023376465,0.0004315540427342057,0.0005020291428081691,0.0003610789426602423,128+,0.9471515417098999,0.9721733927726746,0.9221296906471252,0.008669924456626177,0.008005686104297638,0.009334162808954716,0013
Blur-Max,286,reset8,0.9984601736068726,0.9987690448760986,0.9981513023376465,0.0004315540427342057,0.0005020291428081691,0.0003610789426602423,128+,0.9626991748809814,0.9827043414115906,0.9426940083503723,0.005857883719727397,0.004907267168164253,0.006808500271290541,0013
Blur-Max,287,continuous,0.9985024631023407,0.998782217502594,0.9982227087020874,0.00042113066592719406,0.000494128733407706,0.0003481325984466821,128+,0.9470442831516266,0.9722014665603638,0.9218870997428894,0.008714934810996056,0.007995279505848885,0.009434590116143227,0013
Blur-Max,287,reset8,0.9985024631023407,0.998782217502594,0.9982227087020874,0.00042113066592719406,0.000494128733407706,0.0003481325984466821,128+,0.961540162563324,0.982427179813385,0.9406531453132629,0.006047289120033383,0.004981482867151499,0.007113095372915268,0013
Blur-Max,288,continuous,0.9984557032585144,0.9987716674804688,0.9981397390365601,0.0004447433748282492,0.0004986599669791758,0.0003908267826773226,128+,0.9473211765289307,0.972211480140686,0.9224308729171753,0.008712073788046837,0.007994219660758972,0.009429927915334702,0013
Blur-Max,288,reset8,0.9984557032585144,0.9987716674804688,0.9981397390365601,0.0004447433748282492,0.0004986599669791758,0.0003908267826773226,128+,0.9607751071453094,0.9821285009384155,0.9394217133522034,0.006185977486893535,0.005067245569080114,0.007304709404706955,0013
Blur-Max,289,continuous,0.9985467195510864,0.9987698793411255,0.9983235597610474,0.00043170308344997466,0.0005015741917304695,0.00036183197516947985,128+,0.9473733901977539,0.9721696376800537,0.9225771427154541,0.008724041283130646,0.008006577380001545,0.009441505186259747,0013
Blur-Max,289,reset8,0.9985467195510864,0.9987698793411255,0.9983235597610474,0.00043170308344997466,0.0005015741917304695,0.00036183197516947985,128+,0.9723619818687439,0.9838908910751343,0.9608330726623535,0.004664594307541847,0.0045908414758741856,0.004738347139209509,0013
Blur-Max,290,continuous,0.9985048472881317,0.998781681060791,0.9982280135154724,0.00043905073835048825,0.0004937505000270903,0.0003843509766738862,128+,0.9474335312843323,0.9721360802650452,0.9227309823036194,0.008693686686456203,0.008015393279492855,0.009371980093419552,0013
Blur-Max,290,reset8,0.9985048472881317,0.998781681060791,0.9982280135154724,0.00043905073835048825,0.0004937505000270903,0.0003843509766738862,128+,0.9700513184070587,0.9842286109924316,0.9558740258216858,0.004897842183709145,0.004491144325584173,0.005304540041834116,0013
Blur-Max,291,continuous,0.9984549880027771,0.9987835884094238,0.9981263875961304,0.0004543377144727856,0.0004930118448100984,0.0004156635841354728,128+,0.9472618103027344,0.9720989465713501,0.9224246740341187,0.008697737008333206,0.00802604015916586,0.009369433857500553,0013
Blur-Max,291,reset8,0.9984549880027771,0.9987835884094238,0.9981263875961304,0.0004543377144727856,0.0004930118448100984,0.0004156635841354728,128+,0.9669781923294067,0.9835455417633057,0.9504108428955078,0.005303046898916364,0.004677172284573317,0.005928921513259411,0013
Blur-Max,292,continuous,0.998504251241684,0.9987750053405762,0.9982334971427917,0.000411008732044138,0.0004953727475367486,0.0003266447165515274,128+,0.9473927021026611,0.972143292427063,0.9226421117782593,0.008648432791233063,0.008013532496988773,0.009283333085477352,0013
Blur-Max,292,reset8,0.998504251241684,0.9987750053405762,0.9982334971427917,0.000411008732044138,0.0004953727475367486,0.0003266447165515274,128+,0.9653880596160889,0.9832879900932312,0.9474881291389465,0.005489592906087637,0.00474604731425643,0.006233138497918844,0013
Blur-Max,293,continuous,0.9983945190906525,0.9987564086914062,0.9980326294898987,0.00045464081631507725,0.0005036490620113909,0.00040563257061876357,128+,0.9464682638645172,0.972136914730072,0.9207996129989624,0.008657699450850487,0.00801734160631895,0.009298057295382023,0013
Blur-Max,293,reset8,0.9983945190906525,0.9987564086914062,0.9980326294898987,0.00045464081631507725,0.0005036490620113909,0.00040563257061876357,128+,0.9634019136428833,0.9829650521278381,0.9438387751579285,0.005682412069290876,0.004836450330913067,0.006528373807668686,0013
Blur-Max,294,continuous,0.9983745813369751,0.9987550973892212,0.997994065284729,0.0004959487996529788,0.0005053050117567182,0.0004865925875492394,128+,0.9468363225460052,0.9721012115478516,0.9215714335441589,0.008638065308332443,0.00802560057491064,0.009250530041754246,0013
Blur-Max,294,reset8,0.9983745813369751,0.9987550973892212,0.997994065284729,0.0004959487996529788,0.0005053050117567182,0.0004865925875492394,128+,0.9623821973800659,0.9826309084892273,0.9421334862709045,0.005842468701303005,0.0049285488203167915,0.006756388582289219,0013
Blur-Max,295,continuous,0.9983614087104797,0.9987643361091614,0.9979584813117981,0.0005026528087910265,0.000499666784889996,0.0005056388326920569,128+,0.9472910165786743,0.9720896482467651,0.9224923849105835,0.008656244724988937,0.00802590511739254,0.009286584332585335,0013
Blur-Max,295,reset8,0.9983614087104797,0.9987643361091614,0.9979584813117981,0.0005026528087910265,0.000499666784889996,0.0005056388326920569,128+,0.9615963399410248,0.9823175072669983,0.9408751726150513,0.006011254619807005,0.005013133864849806,0.007009375374764204,0013
Blur-Max,296,continuous,0.998373806476593,0.9987726211547852,0.9979749917984009,0.0004816393047804013,0.0004964231629855931,0.0004668554465752095,128+,0.9475046992301941,0.9721512794494629,0.9228581190109253,0.00865339720621705,0.008005261421203613,0.009301532991230488,0013
Blur-Max,296,reset8,0.998373806476593,0.9987726211547852,0.9979749917984009,0.0004816393047804013,0.0004964231629855931,0.0004668554465752095,128+,0.9608040153980255,0.9820723533630371,0.9395356774330139,0.006145670544356108,0.00507869990542531,0.007212641183286905,0013
Blur-Max,297,continuous,0.9983172416687012,0.9987642168998718,0.9978702664375305,0.00047798085142858326,0.0005008609150536358,0.0004551007878035307,128+,0.9470597505569458,0.9721760153770447,0.9219434857368469,0.008663521148264408,0.007999286986887455,0.009327755309641361,0013
Blur-Max,297,reset8,0.9983172416687012,0.9987642168998718,0.9978702664375305,0.00047798085142858326,0.0005008609150536358,0.0004551007878035307,128+,0.9721750915050507,0.983898937702179,0.9604512453079224,0.004634584998711944,0.004585658200085163,0.004683511797338724,0013
Blur-Max,298,continuous,0.9982800185680389,0.9987481236457825,0.9978119134902954,0.0005185447807889432,0.0005090940976515412,0.0005279954639263451,128+,0.9470762610435486,0.9722192287445068,0.9219332933425903,0.008585536386817694,0.00799113605171442,0.009179936721920967,0013
Blur-Max,298,reset8,0.9982800185680389,0.9987481236457825,0.9978119134902954,0.0005185447807889432,0.0005090940976515412,0.0005279954639263451,128+,0.9697817265987396,0.9842799305915833,0.955283522605896,0.004840729292482138,0.004478058777749538,0.005203399807214737,0013
Blur-Max,299,continuous,0.9982669651508331,0.9987303018569946,0.9978036284446716,0.0005192479002289474,0.0005158395506441593,0.0005226562498137355,128+,0.9471580684185028,0.9721672534942627,0.9221488833427429,0.008608127478510141,0.00801022443920374,0.009206030517816544,0013
Blur-Max,299,reset8,0.9982669651508331,0.9987303018569946,0.9978036284446716,0.0005192479002289474,0.0005158395506441593,0.0005226562498137355,128+,0.9669081568717957,0.9836006164550781,0.9502156972885132,0.005245877895504236,0.004667503759264946,0.0058242520317435265,0013
Blur-Max,300,continuous,0.9982936680316925,0.9987484812736511,0.9978388547897339,0.0004773060936713591,0.0005036807851865888,0.0004509314021561295,128+,0.9472575485706329,0.9721490144729614,0.9223660826683044,0.008641669061034918,0.008007396012544632,0.009275942109525204,0013
Blur-Max,300,reset8,0.9982936680316925,0.9987484812736511,0.9978388547897339,0.0004773060936713591,0.0005036807851865888,0.0004509314021561295,128+,0.9652129113674164,0.9832838773727417,0.9471419453620911,0.00549568235874176,0.004743820521980524,0.0062475441955029964,0013
